date,dir,entry,exit,pnl,reason,score,bars,win,month
2026-04-22,SHORT,4735.56963,4735.56963,0.0,SESS,-10.0,0,False,2026-04
2026-04-28,SHORT,4573.52621,4584.174191420274,-2620.042284534638,SL,-6.0,3,False,2026-04
2026-04-29,SHORT,4537.90808,4546.119132476714,-2541.4410159985737,SL,-10.0,1,False,2026-04
2026-04-29,SHORT,4550.17956,4551.19269,-256.09397040757875,SESS,-10.0,2,False,2026-04
2026-04-30,SHORT,4618.32105,4618.32105,0.0,SESS,-10.0,0,False,2026-04
2026-05-04,SHORT,4564.58445,4572.652196676569,-2457.514966406467,SL,-6.0,2,False,2026-05
2026-05-04,SHORT,4566.41537,4534.998468496826,6038.93344411583,TP2,-6.0,2,True,2026-05
2026-05-07,LONG,4747.39981,4747.39981,3077.949024885153,SL,6.0,6,True,2026-05
2026-05-11,LONG,4739.61196,4729.7456963971335,-2749.6344622307474,SL,6.0,1,False,2026-05
2026-05-11,LONG,4729.24459,4719.732570373611,-2667.14542836376,SL,6.0,6,False,2026-05
2026-05-14,SHORT,4688.4948,4678.5478,3202.6325210782124,TIME,-6.0,6,True,2026-05
2026-05-15,SHORT,4556.00994,4544.87272,4250.922752165594,TIME,-6.0,6,True,2026-05
2026-05-15,SHORT,4544.21449,4552.666788141326,-2907.3332851914843,SL,-6.0,1,False,2026-05
2026-05-18,SHORT,4551.77845,4556.45095,-1505.2809156429382,SESS,-10.0,1,False,2026-05
2026-05-19,SHORT,4496.45069,4502.08545,-1097.1755475277878,TIME,-6.0,6,False,2026-05
2026-05-19,SHORT,4499.7222,4509.511148092004,-2742.039592740697,SL,-6.0,1,False,2026-05
2026-05-22,SHORT,4511.18916,4518.2154188386085,-2659.778404958287,SL,-10.0,2,False,2026-05
2026-05-22,SHORT,4515.35567,4520.01613,-1960.4166160486147,SESS,-10.0,2,False,2026-05
2026-05-26,SHORT,4520.78494,4501.8199,5527.1900447802545,TIME,-6.0,6,True,2026-05
