entry_time,exit_time,dir,trend,entry_px,exit_px,n_sigs,net_pnl%,pnl_usd,equity,exit,bars,month
2025-09-10 14:00,2025-09-10 19:30,LONG,UPTREND,3646.33,3652.21,2,0.1453,75.73,10499.09,TP,22,2025-09
2025-09-11 14:15,2025-09-11 14:30,LONG,UPTREND,3633.61,3631.09,3,-0.0853,-44.77,10454.32,SL,1,2025-09
2025-09-11 16:00,2025-09-11 17:00,LONG,UPTREND,3628.3,3625.23,3,-0.1006,-52.59,10401.73,SL,4,2025-09
2025-09-12 13:30,2025-09-12 14:30,LONG,UPTREND,3647.78,3652.47,2,0.1126,58.57,10460.3,TP,4,2025-09
2025-09-12 14:30,2025-09-12 16:00,LONG,UPTREND,3652.87,3650.78,2,-0.0732,-38.27,10422.03,SL,6,2025-09
2025-09-15 13:30,2025-09-15 15:00,LONG,UPTREND,3651.96,3648.75,2,-0.1038,-54.1,10367.93,SL,6,2025-09
2025-09-16 13:30,2025-09-16 16:15,LONG,UPTREND,3691.02,3695.87,2,0.1155,59.86,10427.79,TP,11,2025-09
2025-09-16 16:15,2025-09-16 16:45,LONG,UPTREND,3695.95,3700.3,2,0.1016,52.96,10480.76,TP,2,2025-09
2025-09-16 16:45,2025-09-16 17:30,LONG,UPTREND,3703.07,3700.61,2,-0.0826,-43.27,10437.49,SL,3,2025-09
2025-09-17 14:00,2025-09-17 14:15,LONG,UPTREND,3691.22,3689.0,2,-0.0762,-39.76,10397.73,SL,1,2025-09
2025-09-19 13:30,2025-09-19 14:00,LONG,UPTREND,3656.71,3661.71,2,0.1207,62.74,10460.47,TP,2,2025-09
2025-09-19 14:00,2025-09-19 14:45,LONG,UPTREND,3664.14,3661.3,2,-0.0936,-48.96,10411.52,SL,3,2025-09
2025-09-19 15:15,2025-09-19 15:45,LONG,UPTREND,3663.33,3659.31,2,-0.1258,-65.48,10346.04,SL,2,2025-09
2025-09-22 13:30,2025-09-22 14:15,LONG,UPTREND,3697.15,3694.38,2,-0.0909,-47.03,10299.01,SL,3,2025-09
2025-09-22 15:00,2025-09-22 15:30,LONG,UPTREND,3696.44,3700.92,2,0.1051,54.12,10353.13,TP,2,2025-09
2025-09-22 15:30,2025-09-22 16:15,LONG,UPTREND,3704.0,3708.66,2,0.1097,56.78,10409.91,TP,3,2025-09
2025-09-22 16:15,2025-09-22 16:30,LONG,UPTREND,3711.3,3716.41,2,0.1218,63.39,10473.3,TP,1,2025-09
2025-09-22 16:30,2025-09-22 18:00,LONG,UPTREND,3719.02,3724.65,2,0.1354,70.9,10544.2,TP,6,2025-09
2025-09-23 15:30,2025-09-23 15:45,LONG,UPTREND,3766.56,3763.53,2,-0.0965,-50.85,10493.35,SL,1,2025-09
2025-09-23 15:45,2025-09-23 18:30,LONG,UPTREND,3763.04,3769.02,2,0.143,75.04,10568.39,TP,11,2025-09
2025-09-24 14:00,2025-09-24 15:30,LONG,UPTREND,3778.01,3785.33,2,0.1776,93.87,10662.25,TP,6,2025-09
2025-09-24 15:30,2025-09-24 18:15,LONG,UPTREND,3785.68,3782.18,2,-0.1083,-57.76,10604.49,SL,11,2025-09
2025-09-25 15:45,2025-09-25 17:15,LONG,UPTREND,3749.19,3755.31,2,0.1472,78.04,10682.53,TP,6,2025-09
2025-09-26 14:45,2025-09-26 15:45,LONG,UPTREND,3753.19,3750.94,2,-0.0761,-40.63,10641.9,SL,4,2025-09
2025-09-26 16:00,2025-09-26 16:30,LONG,UPTREND,3756.97,3754.39,2,-0.0846,-45.0,10596.9,SL,2,2025-09
2025-09-26 16:30,2025-09-26 16:45,LONG,UPTREND,3751.97,3749.15,2,-0.091,-48.24,10548.66,SL,1,2025-09
2025-09-29 13:30,2025-09-29 15:00,LONG,UPTREND,3805.79,3815.45,2,0.2379,125.48,10674.14,TP,6,2025-09
2025-09-29 15:00,2025-09-29 16:00,LONG,UPTREND,3815.94,3824.58,2,0.2105,112.33,10786.47,TP,4,2025-09
2025-09-29 16:00,2025-09-29 16:15,LONG,UPTREND,3827.53,3823.44,2,-0.1228,-66.25,10720.22,SL,1,2025-09
2025-09-29 16:15,2025-09-29 17:45,LONG,UPTREND,3823.17,3819.03,2,-0.1242,-66.56,10653.66,SL,6,2025-09
2025-09-30 13:30,2025-09-30 16:45,LONG,UPTREND,3875.77,3872.02,2,-0.1129,-60.11,10593.54,SL,13,2025-09
2025-10-01 15:15,2025-10-01 16:00,LONG,UPTREND,3874.86,3870.39,2,-0.1314,-69.62,10523.92,SL,3,2025-10
2025-10-02 15:00,2025-10-02 16:45,LONG,UPTREND,3872.61,3869.38,2,-0.0994,-52.31,10471.61,SL,7,2025-10
2025-10-03 14:00,2025-10-03 15:30,LONG,UPTREND,3852.03,3858.97,2,0.1642,85.96,10557.57,TP,6,2025-10
2025-10-03 15:30,2025-10-03 17:15,LONG,UPTREND,3861.21,3866.86,2,0.1303,68.78,10626.35,TP,7,2025-10
2025-10-06 13:30,2025-10-06 14:30,LONG,UPTREND,3928.0,3935.92,2,0.1856,98.6,10724.95,TP,4,2025-10
2025-10-06 14:30,2025-10-06 15:30,LONG,UPTREND,3936.03,3943.8,2,0.1815,97.34,10822.29,TP,4,2025-10
2025-10-06 15:30,2025-10-06 16:30,LONG,UPTREND,3945.01,3941.38,2,-0.108,-58.46,10763.83,SL,4,2025-10
2025-10-07 14:30,2025-10-07 16:00,LONG,UPTREND,3982.98,3978.95,2,-0.1173,-63.11,10700.72,SL,6,2025-10
2025-10-08 13:30,2025-10-08 14:45,LONG,UPTREND,4013.51,4023.16,2,0.2246,120.14,10820.86,TP,5,2025-10
2025-10-08 14:45,2025-10-08 15:45,LONG,UPTREND,4026.16,4035.9,2,0.226,122.25,10943.11,TP,4,2025-10
2025-10-08 15:45,2025-10-08 19:15,LONG,UPTREND,4039.27,4048.26,2,0.2065,113.0,11056.11,TP,14,2025-10
2025-10-09 15:00,2025-10-09 18:15,LONG,UPTREND,4052.04,4045.59,2,-0.1752,-96.87,10959.24,SL,13,2025-10
2025-10-13 14:00,2025-10-13 16:00,LONG,UPTREND,4049.79,4062.74,2,0.3037,166.43,11125.67,TP,8,2025-10
2025-10-13 16:00,2025-10-13 16:15,LONG,UPTREND,4065.48,4072.17,2,0.1485,82.62,11208.3,TP,1,2025-10
2025-10-13 16:15,2025-10-13 16:45,LONG,UPTREND,4074.03,4070.1,2,-0.1125,-63.03,11145.27,SL,2,2025-10
2025-10-14 13:30,2025-10-14 14:30,LONG,UPTREND,4165.03,4177.57,2,0.285,158.84,11304.11,TP,4,2025-10
2025-10-14 14:30,2025-10-14 16:00,LONG,UPTREND,4178.22,4190.94,2,0.2885,163.05,11467.16,TP,6,2025-10
2025-10-14 16:00,2025-10-14 16:30,LONG,UPTREND,4195.04,4188.69,2,-0.1674,-95.97,11371.19,SL,2,2025-10
2025-10-15 14:15,2025-10-15 17:45,LONG,UPTREND,4200.75,4214.6,2,0.3137,178.35,11549.54,TP,14,2025-10
2025-10-16 13:45,2025-10-16 15:30,LONG,UPTREND,4262.3,4255.06,2,-0.1858,-107.28,11442.27,SL,7,2025-10
2025-10-17 14:15,2025-10-17 22:30,LONG,UPTREND,4389.45,4367.82,2,-0.5088,-118.14,11324.13,SL,33,2025-10
2025-10-20 14:45,2025-10-20 16:45,LONG,UPTREND,4260.78,4251.79,2,-0.2271,-121.83,11202.3,SL,8,2025-10
2025-10-22 14:15,2025-10-22 17:30,LONG,UPTREND,4121.89,4160.31,2,0.916,220.2,11422.5,TP,13,2025-10
2025-10-23 14:15,2025-10-23 15:15,LONG,UPTREND,4104.11,4095.49,2,-0.226,-122.93,11299.58,SL,4,2025-10
2025-10-23 16:00,2025-10-23 16:45,LONG,UPTREND,4093.55,4105.87,2,0.2851,161.06,11460.64,TP,3,2025-10
2025-10-23 16:45,2025-10-23 17:00,LONG,UPTREND,4112.53,4124.8,2,0.2824,161.81,11622.45,TP,1,2025-10
2025-10-24 16:15,2025-10-24 16:45,LONG,UPTREND,4111.22,4106.06,2,-0.1416,-82.3,11540.15,SL,2,2025-10
2025-10-27 14:00,2025-10-27 15:00,LONG,UPTREND,4071.2,4063.54,2,-0.2041,-117.78,11422.37,SL,4,2025-10
2025-10-27 16:15,2025-10-27 18:15,LONG,UPTREND,4073.8,4066.93,2,-0.1845,-105.4,11316.97,SL,8,2025-10
2025-10-29 14:15,2025-10-29 15:15,LONG,UPTREND,3965.21,3957.1,2,-0.2205,-122.02,11194.95,SL,4,2025-10
2025-10-30 14:30,2025-10-30 15:15,LONG,UPTREND,3934.48,3953.68,2,0.4719,216.56,11411.51,TP,3,2025-10
2025-10-30 15:30,2025-10-30 16:00,LONG,UPTREND,3980.38,3970.51,2,-0.2641,-121.48,11290.03,SL,2,2025-10
2025-11-03 13:30,2025-11-03 18:45,LONG,UPTREND,4002.05,4019.44,2,0.4185,217.49,11507.52,TP,21,2025-11
2025-11-04 13:45,2025-11-04 16:30,LONG,UPTREND,3979.99,3973.3,2,-0.1841,-105.91,11401.61,SL,11,2025-11
2025-11-05 13:45,2025-11-05 14:45,LONG,UPTREND,3942.73,3955.49,2,0.3075,175.31,11576.92,TP,4,2025-11
2025-11-05 14:45,2025-11-05 19:00,LONG,UPTREND,3957.01,3969.1,3,0.2896,167.63,11744.55,TP,17,2025-11
2025-11-06 14:15,2025-11-06 18:00,LONG,UPTREND,3979.16,3987.34,2,0.1894,111.25,11855.79,TP,15,2025-11
2025-11-07 15:30,2025-11-07 17:45,LONG,UPTREND,3990.86,3998.73,2,0.1812,107.39,11963.19,TP,9,2025-11
