entry_time,exit_time,dir,trend,entry_px,exit_px,n_sigs,net_pnl%,pnl_usd,equity,exit,bars,month
2026-04-13 15:00,2026-04-13 16:00,SHORT,DOWNTREND,4729.9,4740.58,2,-0.2417,-120.7,11150.03,SL,4,2026-04
2026-04-14 13:30,2026-04-14 16:15,LONG,UPTREND,4816.7,4835.64,2,0.3773,210.33,11360.37,TP,11,2026-04
2026-04-14 16:15,2026-04-14 17:30,LONG,UPTREND,4839.8,4859.56,2,0.3922,218.3,11578.67,TP,5,2026-04
2026-04-15 13:30,2026-04-15 15:00,LONG,UPTREND,4842.6,4836.24,2,-0.1474,-85.35,11493.32,SL,6,2026-04
2026-04-17 13:30,2026-04-17 20:00,LONG,UPTREND,4887.0,4874.14,2,-0.2792,-121.92,11371.4,SL,26,2026-04
2026-04-20 13:30,2026-04-20 14:45,LONG,UPTREND,4843.2,4829.68,2,-0.2952,-120.23,11251.17,SL,5,2026-04
2026-04-21 14:15,2026-04-21 14:30,SHORT,DOWNTREND,4792.6,4772.07,2,0.4123,216.62,11467.79,TP,1,2026-04
2026-04-21 14:30,2026-04-21 16:15,SHORT,DOWNTREND,4762.8,4740.44,2,0.4535,221.54,11689.33,TP,7,2026-04
2026-04-21 16:15,2026-04-21 19:30,SHORT,DOWNTREND,4739.9,4713.04,2,0.5507,227.19,11916.51,TP,13,2026-04
2026-04-22 14:00,2026-04-22 15:30,SHORT,DOWNTREND,4765.1,4750.73,2,0.2855,170.12,12086.63,TP,6,2026-04
2026-04-22 15:30,2026-04-22 17:00,SHORT,DOWNTREND,4745.6,4753.65,2,-0.1857,-112.21,11974.43,SL,6,2026-04
2026-04-23 13:30,2026-04-23 17:00,SHORT,DOWNTREND,4751.6,4734.96,2,0.3342,200.08,12174.51,TP,14,2026-04
2026-04-24 14:45,2026-04-24 20:00,SHORT,DOWNTREND,4743.2,4724.05,2,0.3877,233.84,12408.35,TP,21,2026-04
2026-04-27 13:30,2026-04-27 14:45,SHORT,DOWNTREND,4708.0,4696.05,3,0.2377,147.5,12555.85,TP,5,2026-04
2026-04-27 14:45,2026-04-27 22:00,SHORT,DOWNTREND,4693.2,4700.86,2,-0.1791,-112.45,12443.4,SL,25,2026-04
2026-04-28 13:30,2026-04-28 17:15,SHORT,DOWNTREND,4594.7,4607.65,2,-0.2979,-131.5,12311.91,SL,15,2026-04
2026-04-29 13:30,2026-04-29 14:00,SHORT,DOWNTREND,4527.2,4535.51,2,-0.1997,-122.91,12189.0,SL,2,2026-04
2026-04-29 14:00,2026-04-29 14:30,SHORT,DOWNTREND,4538.7,4547.84,2,-0.2174,-131.58,12057.43,SL,2,2026-04
2026-04-29 16:45,2026-04-29 18:30,SHORT,DOWNTREND,4559.0,4537.76,2,0.4498,232.87,12290.29,TP,7,2026-04
2026-04-30 13:45,2026-04-30 14:00,SHORT,DOWNTREND,4623.1,4631.75,2,-0.203,-124.76,12165.53,SL,1,2026-04
2026-04-30 14:00,2026-04-30 22:00,SHORT,DOWNTREND,4632.8,4641.65,2,-0.207,-125.93,12039.6,SL,28,2026-04
2026-05-04 15:00,2026-05-04 15:45,SHORT,DOWNTREND,4559.6,4539.18,2,0.4319,232.19,12271.79,TP,3,2026-05
2026-05-04 15:45,2026-05-05 01:00,SHORT,DOWNTREND,4531.6,4544.53,2,-0.3013,-129.6,12142.19,SL,33,2026-05
2026-05-05 15:15,2026-05-05 16:15,SHORT,DOWNTREND,4590.4,4573.86,2,0.3444,209.08,12351.26,TP,4,2026-05
2026-05-05 16:30,2026-05-05 18:00,SHORT,DOWNTREND,4567.4,4574.63,2,-0.1743,-107.67,12243.6,SL,6,2026-05
2026-05-06 16:15,2026-05-06 19:15,SHORT,DOWNTREND,4699.4,4708.6,2,-0.2118,-129.69,12113.91,SL,12,2026-05
