entry_time,exit_time,dir,trend,entry_px,exit_px,n_sigs,net_pnl%,pnl_usd,equity,exit,bars,month
2024-08-09 16:00,2024-08-09 19:00,LONG,UPTREND,2473.9,2468.8,2,-0.2222,-100.85,9257.85,SL,3,2024-08
2024-08-12 14:00,2024-08-12 16:00,LONG,UPTREND,2492.8,2501.82,2,0.3459,160.12,9417.97,TP,2,2024-08
2024-08-12 16:00,2024-08-12 20:00,LONG,UPTREND,2502.9,2512.53,2,0.3688,173.69,9591.65,TP,4,2024-08
2024-08-13 14:00,2024-08-13 20:00,LONG,UPTREND,2511.0,2505.74,2,-0.2253,-103.25,9488.4,SL,6,2024-08
2024-08-16 14:00,2024-08-16 17:00,LONG,UPTREND,2525.6,2537.83,2,0.468,183.5,9671.9,TP,3,2024-08
2024-08-19 14:00,2024-08-20 07:00,LONG,UPTREND,2539.5,2550.7,3,0.4249,186.42,9858.32,TP,16,2024-08
2024-08-23 14:00,2024-08-26 07:00,LONG,UPTREND,2545.0,2553.88,2,0.333,164.14,10022.46,TP,16,2024-08
2024-08-26 16:00,2024-08-26 23:00,LONG,UPTREND,2555.9,2551.71,2,-0.1801,-90.26,9932.2,SL,6,2024-08
2024-08-27 15:00,2024-08-27 18:00,LONG,UPTREND,2547.5,2557.95,2,0.3941,190.89,10123.09,TP,3,2024-08
2024-08-28 14:00,2024-08-28 16:00,LONG,UPTREND,2542.2,2537.12,2,-0.216,-109.32,10013.77,SL,2,2024-08
2024-08-29 14:00,2024-08-30 01:00,LONG,UPTREND,2555.6,2550.86,2,-0.2015,-100.9,9912.88,SL,10,2024-08
2024-09-03 16:00,2024-09-04 08:00,LONG,UPTREND,2517.4,2510.49,2,-0.2905,-104.91,9807.97,SL,15,2024-09
2024-09-04 16:00,2024-09-05 08:00,LONG,UPTREND,2528.0,2539.1,2,0.4231,189.01,9996.98,TP,15,2024-09
2024-09-10 14:00,2024-09-10 18:00,LONG,UPTREND,2538.0,2545.26,2,0.2702,135.07,10132.05,TP,4,2024-09
2024-09-12 14:00,2024-09-13 03:00,LONG,UPTREND,2581.9,2593.51,2,0.4338,195.43,10327.48,TP,12,2024-09
2024-09-13 14:00,2024-09-16 05:00,LONG,UPTREND,2606.4,2615.73,2,0.342,176.63,10504.11,TP,14,2024-09
2024-09-19 15:00,2024-09-20 06:00,LONG,UPTREND,2614.6,2628.36,2,0.5102,203.69,10707.8,TP,14,2024-09
2024-09-20 15:00,2024-09-23 07:00,LONG,UPTREND,2648.3,2642.56,2,-0.2329,-114.98,10592.82,SL,15,2024-09
2024-09-23 14:00,2024-09-24 00:00,LONG,UPTREND,2655.6,2650.76,2,-0.1982,-104.95,10487.87,SL,9,2024-09
2024-09-24 14:00,2024-09-24 18:00,LONG,UPTREND,2668.5,2679.6,2,0.4,201.69,10689.56,TP,4,2024-09
2024-09-26 16:00,2024-09-27 14:00,LONG,UPTREND,2691.0,2684.3,2,-0.265,-113.76,10575.8,SL,21,2024-09
2024-10-01 14:00,2024-10-02 04:00,LONG,UPTREND,2680.5,2675.62,2,-0.1979,-104.63,10471.16,SL,13,2024-10
2024-10-07 15:00,2024-10-08 02:00,LONG,UPTREND,2665.2,2659.52,2,-0.2291,-112.57,10358.59,SL,10,2024-10
2024-10-10 14:00,2024-10-10 16:00,LONG,UPTREND,2642.5,2636.97,2,-0.2252,-111.51,10247.08,SL,2,2024-10
