entry_time,exit_time,dir,trend,entry_px,exit_px,n_sigs,net_pnl%,pnl_usd,equity,exit,bars,month
2025-08-18 15:15,2025-08-18 23:30,SHORT,FORCED_SHORT,3346.3,3338.02,2,0.2313,109.77,9599.45,TP,33,2025-08
2025-08-19 13:45,2025-08-19 14:15,SHORT,FORCED_SHORT,3335.35,3331.68,2,0.0939,45.08,9644.53,TP,2,2025-08
2025-08-19 15:45,2025-08-19 20:15,SHORT,FORCED_SHORT,3335.3,3337.1,2,-0.0699,-33.72,9610.82,SL,18,2025-08
2025-08-20 13:45,2025-08-20 14:15,SHORT,FORCED_SHORT,3307.44,3309.94,2,-0.0917,-44.07,9566.75,SL,2,2025-08
2025-08-20 15:15,2025-08-20 15:45,SHORT,FORCED_SHORT,3312.3,3314.52,2,-0.0829,-39.67,9527.08,SL,2,2025-08
2025-08-21 13:30,2025-08-21 13:45,SHORT,FORCED_SHORT,3337.09,3335.71,2,0.0254,12.09,9539.18,TP,1,2025-08
2025-08-21 13:45,2025-08-21 15:00,SHORT,FORCED_SHORT,3334.33,3332.79,3,0.0302,14.41,9553.58,TP,5,2025-08
2025-08-21 15:00,2025-08-21 15:15,SHORT,FORCED_SHORT,3332.09,3332.8,3,-0.0372,-17.75,9535.83,SL,1,2025-08
2025-08-21 15:15,2025-08-21 16:15,SHORT,FORCED_SHORT,3333.04,3331.66,3,0.0255,12.17,9548.01,TP,4,2025-08
2025-08-21 16:15,2025-08-21 17:00,SHORT,FORCED_SHORT,3330.14,3330.82,3,-0.0365,-17.42,9530.58,SL,3,2025-08
2025-08-22 14:00,2025-08-22 14:30,SHORT,FORCED_SHORT,3328.35,3326.03,2,0.0536,25.54,9556.12,TP,2,2025-08
2025-08-22 14:30,2025-08-22 17:00,SHORT,FORCED_SHORT,3325.32,3326.62,2,-0.055,-26.28,9529.84,SL,10,2025-08
2025-08-23 14:00,2025-08-23 14:15,SHORT,FORCED_SHORT,3359.46,3358.44,2,0.0145,6.9,9536.75,TP,1,2025-08
2025-08-23 14:15,2025-08-23 15:00,SHORT,FORCED_SHORT,3355.09,3356.31,2,-0.0525,-25.01,9511.74,SL,3,2025-08
2025-08-25 15:15,2025-08-25 16:15,SHORT,FORCED_SHORT,3356.61,3358.28,2,-0.0657,-31.27,9480.47,SL,4,2025-08
2025-08-26 13:45,2025-08-26 14:30,SHORT,FORCED_SHORT,3360.73,3364.46,2,-0.1271,-60.26,9420.21,SL,3,2025-08
2025-08-26 15:15,2025-08-26 15:30,SHORT,FORCED_SHORT,3361.12,3364.19,2,-0.1074,-50.6,9369.61,SL,1,2025-08
2025-08-26 16:15,2025-08-26 21:15,SHORT,FORCED_SHORT,3362.88,3366.11,2,-0.1122,-52.54,9317.07,SL,20,2025-08
2025-08-27 13:45,2025-08-27 14:15,SHORT,FORCED_SHORT,3373.52,3369.15,3,0.1134,52.84,9369.91,TP,2,2025-08
2025-08-27 14:15,2025-08-27 16:15,SHORT,FORCED_SHORT,3368.09,3370.84,3,-0.0977,-45.78,9324.13,SL,8,2025-08
2025-08-27 16:45,2025-08-27 17:45,SHORT,FORCED_SHORT,3368.33,3370.6,3,-0.0833,-38.85,9285.28,SL,4,2025-08
2025-08-28 13:45,2025-08-28 16:30,SHORT,FORCED_SHORT,3383.67,3385.81,3,-0.0793,-36.83,9248.45,SL,11,2025-08
2025-08-29 14:00,2025-08-29 16:00,SHORT,FORCED_SHORT,3411.83,3413.27,2,-0.0581,-26.85,9221.6,SL,8,2025-08
2025-08-29 16:45,2025-08-29 18:00,SHORT,FORCED_SHORT,3412.19,3413.62,2,-0.0578,-26.65,9194.94,SL,5,2025-08
2025-08-30 16:15,2025-08-30 17:30,SHORT,FORCED_SHORT,3455.6,3456.38,2,-0.0385,-17.72,9177.23,SL,5,2025-08
2025-09-01 14:15,2025-09-01 15:45,SHORT,FORCED_SHORT,3488.96,3494.74,2,-0.1818,-83.42,9093.81,SL,6,2025-09
2025-09-02 13:30,2025-09-02 16:30,SHORT,FORCED_SHORT,3517.0,3502.77,2,0.3885,174.68,9268.49,TP,12,2025-09
2025-09-02 16:30,2025-09-02 17:45,SHORT,FORCED_SHORT,3501.62,3494.87,3,0.1766,81.86,9350.35,TP,5,2025-09
2025-09-03 13:30,2025-09-03 14:30,SHORT,FORCED_SHORT,3544.32,3548.6,3,-0.1367,-63.89,9286.46,SL,4,2025-09
2025-09-03 15:45,2025-09-03 16:00,SHORT,FORCED_SHORT,3546.62,3549.13,3,-0.0868,-40.32,9246.14,SL,1,2025-09
2025-09-03 16:00,2025-09-03 18:00,SHORT,FORCED_SHORT,3550.08,3552.54,2,-0.0853,-39.44,9206.7,SL,8,2025-09
2025-09-04 14:45,2025-09-04 16:30,SHORT,FORCED_SHORT,3543.99,3549.13,2,-0.161,-74.11,9132.59,SL,7,2025-09
2025-09-05 15:15,2025-09-05 16:15,SHORT,FORCED_SHORT,3563.4,3559.99,2,0.0798,36.45,9169.04,TP,4,2025-09
2025-09-06 15:15,2025-09-06 15:45,SHORT,FORCED_SHORT,3596.9,3598.13,2,-0.0502,-22.99,9146.05,SL,2,2025-09
2025-09-08 13:30,2025-09-08 15:45,SHORT,FORCED_SHORT,3592.59,3595.67,2,-0.1018,-46.53,9099.52,SL,9,2025-09
2025-09-09 13:30,2025-09-09 14:30,SHORT,FORCED_SHORT,3655.69,3660.23,2,-0.1401,-63.73,9035.79,SL,4,2025-09
2025-09-09 16:15,2025-09-09 16:30,SHORT,FORCED_SHORT,3648.28,3652.89,2,-0.1424,-64.35,8971.44,SL,1,2025-09
