date,dir,entry,exit,pnl,reason,score,bars,win,month
2025-12-08,SHORT,4195.14871,4186.43785,1137.893060758267,SESS,-6.0,1,True,2025-12
2025-12-16,LONG,4319.02305,4311.915567293885,-927.870885927803,SL,6.0,4,False,2025-12
2025-12-17,LONG,4331.24424,4331.24424,1080.041711219974,SL,6.0,5,True,2025-12
2025-12-17,LONG,4330.60085,4333.43569,425.41870272057616,SESS,6.0,0,True,2025-12
2025-12-18,LONG,4337.2392,4332.192584782288,-977.5998231047406,SL,2.0,2,False,2025-12
2025-12-18,LONG,4333.48515,4357.659914480533,2402.288631976153,TP2,2.0,5,True,2025-12
2025-12-22,LONG,4422.22672,4417.521877016811,-1020.3404873708258,SL,2.0,2,False,2025-12
2025-12-26,LONG,4522.86294,4542.379838024241,2507.3166909661704,TP2,2.0,3,True,2025-12
2026-01-02,SHORT,4370.49143,4346.188848549344,2697.872759479608,TP2,-6.0,4,True,2026-01
2026-01-06,LONG,4473.50415,4488.35059,2342.5357373039806,SESS,6.0,4,True,2026-01
2026-01-12,LONG,4603.06891,4631.266434047325,3185.448604446313,TP2,6.0,5,True,2026-01
2026-01-12,LONG,4611.96127,4616.45081,720.2308103434277,SESS,6.0,0,True,2026-01
2026-01-13,LONG,4614.21067,4605.918068866464,-1374.5843052514676,SL,6.0,3,False,2026-01
2026-01-13,LONG,4607.83918,4607.38969,-68.07298093010894,SESS,6.0,0,False,2026-01
2026-01-15,LONG,4606.48992,4610.26994,746.4013399546585,SESS,2.0,0,True,2026-01
2026-01-20,LONG,4738.93591,4731.9266807174145,-1353.6966268645706,SL,2.0,3,False,2026-01
2026-01-20,LONG,4732.4358,4753.04311,3697.4174775513798,SESS,2.0,4,True,2026-01
2026-01-21,LONG,4862.28516,4851.761476706703,-1424.008252385189,SL,6.0,1,False,2026-01
2026-01-26,LONG,5079.65354,5079.65354,1657.54560577642,SL,10.0,3,True,2026-01
2026-01-26,LONG,5077.67492,5094.75624,2142.358047591768,SESS,10.0,0,True,2026-01
2026-02-02,SHORT,4692.57549,4703.66417,-451.6114032761283,SESS,-6.0,2,False,2026-02
2026-02-05,SHORT,4832.94374,4853.996760828733,-1531.4631404897716,SL,-2.0,1,False,2026-02
2026-02-10,LONG,5055.97719,5045.799542081047,-1485.5192462750163,SL,10.0,1,False,2026-02
2026-02-12,LONG,5071.43177,5064.963490189538,-1440.9536688867747,SL,2.0,1,False,2026-02
2026-02-12,LONG,5067.2993,5059.7847962601345,-1397.725058820277,SL,2.0,1,False,2026-02
2026-02-25,LONG,5180.3641,5206.912776850851,3434.676377874235,TP2,2.0,5,True,2026-02
2026-02-27,LONG,5224.64102,5253.725596526331,3695.7117825925707,TP2,6.0,6,True,2026-02
2026-03-03,SHORT,5105.04568,5135.555107516262,-1569.7049518695824,SL,-2.0,2,False,2026-03
2026-03-06,SHORT,5103.96914,5119.98989313204,-1522.6138033134941,SL,-6.0,3,False,2026-03
2026-03-12,SHORT,5156.4717,5132.447781009586,3741.569652675747,TP2,-2.0,4,True,2026-03
2026-03-19,SHORT,4616.65736,4577.69052,2131.967829477527,TIME,-10.0,6,True,2026-03
2026-03-19,SHORT,4617.34652,4583.97981,2200.114610656981,SESS,-10.0,1,True,2026-03
2026-03-20,SHORT,4584.97532,4602.310562504536,-1719.1449519984399,SL,-2.0,1,False,2026-03
2026-03-25,SHORT,4551.72624,4564.625148042113,-1667.570603438458,SL,-6.0,2,False,2026-03
2026-03-25,SHORT,4556.99619,4552.77937,526.6573096933015,SESS,-6.0,5,True,2026-03
2026-04-01,LONG,4741.46048,4779.692937985303,4137.802785052809,TP2,6.0,5,True,2026-04
2026-04-02,LONG,4666.56753,4650.896329665222,-1757.477288177702,SL,2.0,3,False,2026-04
2026-04-02,LONG,4663.59682,4662.99433,-78.43241359553788,SESS,2.0,0,False,2026-04
2026-04-09,LONG,4766.2942,4757.162680123303,-1702.3999971244943,SL,6.0,1,False,2026-04
2026-04-10,LONG,4774.38774,4765.612129442255,-1651.3279972107832,SL,2.0,3,False,2026-04
2026-04-14,LONG,4795.95356,4815.50751,3448.7127326877307,TIME,2.0,6,True,2026-04
2026-04-15,LONG,4824.98849,4819.53128084503,-1762.9139129375226,SL,10.0,1,False,2026-04
2026-04-20,LONG,4805.41086,4796.438060053755,-1710.0264955495,SL,10.0,2,False,2026-04
2026-04-28,SHORT,4573.52621,4584.174191420274,-1658.7257006830903,SL,-6.0,3,False,2026-04
2026-04-29,SHORT,4537.90808,4546.119132476714,-1608.9639296625814,SL,-10.0,1,False,2026-04
2026-04-29,SHORT,4550.17956,4551.19269,-162.13083773969515,SESS,-10.0,0,False,2026-04
2026-05-04,SHORT,4566.41537,4534.998468496826,3941.438752822549,TP2,-6.0,2,True,2026-05
2026-05-11,LONG,4732.80151,4728.11338,-746.7719263477703,TIME,6.0,6,False,2026-05
2026-05-14,SHORT,4688.4948,4678.5478,2044.6183117919936,TIME,-6.0,6,True,2026-05
2026-05-15,SHORT,4556.00994,4544.87272,2713.8656851473143,TIME,-6.0,6,True,2026-05
2026-05-19,SHORT,4496.45069,4502.08545,-733.8717234826219,TIME,-6.0,6,False,2026-05
2026-05-19,SHORT,4499.7222,4509.511148092004,-1834.0778067068948,SL,-6.0,1,False,2026-05
2026-05-22,SHORT,4511.18916,4518.2154188386085,-1779.0554725055615,SL,-10.0,2,False,2026-05
2026-05-22,SHORT,4515.35567,4520.01613,-1311.270857252794,SESS,-10.0,0,False,2026-05
2026-05-26,SHORT,4520.78494,4501.8199,3696.9913277037767,TIME,-6.0,6,True,2026-05
