date,dir,entry,exit,pnl,reason,score,bars,win,month
2025-09-03,LONG,3554.07,3554.07,494.43253281156376,SL,2.0,4,True,2025-09
2025-09-03,LONG,3552.0,3548.0075883075656,-441.693062645009,SL,2.0,1,False,2025-09
2025-09-05,LONG,3558.96,3558.96,514.1307249187881,SL,2.0,4,True,2025-09
2025-09-05,LONG,3560.19,3557.64889837861,-459.29011426078284,SL,2.0,1,False,2025-09
2025-09-09,LONG,3655.69,3663.14,681.8273621885854,TIME,10.0,6,True,2025-09
2025-09-16,LONG,3688.93,3686.3308866770544,-465.9662316986211,SL,10.0,1,False,2025-09
2025-09-16,LONG,3688.81,3686.5253931730044,-451.98724474767977,SL,10.0,2,False,2025-09
2025-09-22,LONG,3694.61,3692.606606648523,-438.4276274052226,SL,2.0,1,False,2025-09
2025-09-22,LONG,3693.71,3691.2076585183213,-425.2747985830442,SL,2.0,3,False,2025-09
2025-09-23,LONG,3759.23,3767.896324855152,1045.0419383847989,TP2,6.0,2,True,2025-09
2025-09-29,LONG,3784.29,3779.9529749256308,-443.8678127771492,SL,6.0,1,False,2025-09
2025-09-30,LONG,3853.73,3856.89,665.3905815895796,TIME,10.0,6,True,2025-09
2025-10-01,LONG,3873.78,3871.21041032312,-466.013359863659,SL,6.0,2,False,2025-10
2025-10-01,LONG,3875.36,3872.085274658106,-452.0329590677642,SL,6.0,1,False,2025-10
2025-10-02,LONG,3868.59,3865.538438179729,-438.471970295721,SL,10.0,1,False,2025-10
2025-10-03,LONG,3861.27,3858.529659060205,-425.31781118684404,SL,6.0,2,False,2025-10
2025-10-06,LONG,3911.15,3924.7788054725092,1045.1476346898482,TP2,2.0,3,True,2025-10
2025-10-07,LONG,3977.18,3973.353966067174,-443.91270589196097,SL,2.0,2,False,2025-10
2025-10-08,LONG,4007.0,4003.867687104478,-430.5953247151908,SL,2.0,1,False,2025-10
2025-10-13,LONG,4042.35,4048.93,312.61317942057065,TIME,6.0,6,True,2025-10
2025-10-14,LONG,4140.01,4154.872387213192,1081.87484623611,TP2,2.0,2,True,2025-10
2025-10-15,LONG,4177.88,4197.982687898814,1164.0973345500295,TP2,6.0,1,True,2025-10
2025-10-15,LONG,4191.68,4205.74,1020.2403698595485,TIME,6.0,6,True,2025-10
2025-10-16,LONG,4250.65,4257.62,848.1751513935102,TIME,6.0,6,True,2025-10
2025-10-16,LONG,4259.2,4258.89,-27.150439861129136,TIME,6.0,6,False,2025-10
2025-10-17,LONG,4400.61,4377.258615579069,-587.014947470704,SL,10.0,2,False,2025-10
2025-10-22,SHORT,4099.92,4115.9,-445.69948934976776,TIME,-2.0,6,False,2025-10
2025-10-24,SHORT,4125.0,4106.945740808105,1408.6182363941348,TP2,-6.0,3,True,2025-10
2025-10-27,SHORT,4083.19,4071.2,1046.850051393661,TIME,-6.0,6,True,2025-10
2025-10-27,SHORT,4072.93,4064.89,1061.2304975371856,TIME,-6.0,6,True,2025-10
2025-10-30,SHORT,3955.32,3964.0120013680075,-706.5174909179816,SL,-6.0,1,False,2025-10
2025-10-30,SHORT,3945.91,3954.7380284078718,-685.3219661904412,SL,-6.0,1,False,2025-10
2025-11-03,SHORT,3972.39,3978.731283627505,-664.7623072047353,SL,-6.0,2,False,2025-11
2025-11-03,SHORT,3995.69,4003.2422023285367,-644.8194379885784,SL,-6.0,1,False,2025-11
2025-11-04,SHORT,3985.99,3985.99,750.5698258187055,SL,-6.0,3,True,2025-11
2025-11-04,SHORT,3979.99,3986.7128264453922,-670.5090443980379,SL,-6.0,2,False,2025-11
2025-11-05,SHORT,3931.81,3937.8076334797192,-650.3937730661128,SL,-2.0,2,False,2025-11
2025-11-05,SHORT,3934.17,3940.6442452906476,-630.8819598741345,SL,-2.0,2,False,2025-11
2025-11-07,LONG,3985.59,3997.257971031515,1550.2872693973704,TP2,6.0,2,True,2025-11
